City Code,City,Metro,County,State,Population Rank,Percent Change,Current Price,variable,value
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,July 2014,1290.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,July 2014,1158.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,July 2014,1979.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,July 2014,951.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,July 2014,1529.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,July 2014,1263.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,July 2014,1229.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,July 2014,1971.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,July 2014,1966.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,July 2014,915.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,July 2014,837.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,July 2014,2170.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,July 2014,1430.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,July 2014,1301.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,July 2014,1286.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,July 2014,882.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,July 2014,1195.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,July 2014,2326.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,July 2014,2154.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,July 2014,1453.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,July 2014,805.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,July 2014,1396.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,July 2014,913.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,July 2014,1066.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,July 2014,1622.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,July 2014,1407.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,July 2014,1296.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,July 2014,1292.0
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,July 2014,761.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,July 2014,2111.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,July 2014,1057.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,July 2014,1364.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,July 2014,1163.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,July 2014,1175.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,July 2014,1816.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,July 2014,772.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,July 2014,1329.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,July 2014,880.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,July 2014,1288.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,July 2014,1139.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,July 2014,871.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,July 2014,1952.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,July 2014,1142.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,July 2014,1107.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,July 2014,1196.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,July 2014,1136.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,July 2014,1231.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,July 2014,1150.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,July 2014,908.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,July 2014,852.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,July 2014,1125.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,July 2014,1257.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,July 2014,1992.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,July 2014,2140.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,July 2014,1572.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,July 2014,1593.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,July 2014,1233.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,July 2014,1651.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,July 2014,1427.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,July 2014,895.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,July 2014,1099.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,August 2014,2320.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,August 2014,1636.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,August 2014,1322.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,August 2014,1121.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,August 2014,1103.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,August 2014,1158.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,August 2014,1146.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,August 2014,2169.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,August 2014,1232.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,August 2014,2716.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,August 2014,1111.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,August 2014,3747.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,August 2014,1047.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,August 2014,1621.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,August 2014,1251.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,August 2014,747.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,August 2014,1024.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,August 2014,849.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,August 2014,1173.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,August 2014,1016.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,August 2014,2405.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,August 2014,2042.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,August 2014,1270.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,August 2014,1693.0
41568,Washington,Washington,District of Columbia,DC,26,0.146363230701,2569,August 2014,2445.0
6118,Nashville,Nashville,Davidson,TN,27,0.338273757629,1535,August 2014,1293.0
7481,Tucson,Tucson,Pima,AZ,29,0.0688259109312,1056,August 2014,1009.0
13373,Portland,Portland,Multnomah,OR,30,0.438854489164,1859,August 2014,1463.0
33225,Oklahoma City,Oklahoma City,Oklahoma,OK,31,0.055063913471,1073,August 2014,1111.0
40152,Omaha,Omaha,Douglas,NE,32,0.107325383305,1300,August 2014,1230.0
18203,Fresno,Fresno,Fresno,CA,34,-0.000805152979066,1241,August 2014,1153.0
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,August 2014,1292.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,August 2014,1164.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,August 2014,2013.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,August 2014,950.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,August 2014,1534.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,August 2014,1270.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,August 2014,1239.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,August 2014,1977.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,August 2014,2026.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,August 2014,923.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,August 2014,827.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,August 2014,2188.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,August 2014,1436.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,August 2014,1308.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,August 2014,1291.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,August 2014,893.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,August 2014,1196.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,August 2014,2332.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,August 2014,2165.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,August 2014,1463.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,August 2014,807.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,August 2014,1392.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,August 2014,919.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,August 2014,1072.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,August 2014,1628.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,August 2014,1413.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,August 2014,1302.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,August 2014,1296.0
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,August 2014,765.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,August 2014,2116.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,August 2014,1056.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,August 2014,1384.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,August 2014,1165.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,August 2014,1186.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,August 2014,1821.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,August 2014,779.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,August 2014,1334.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,August 2014,888.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,August 2014,1288.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,August 2014,1139.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,August 2014,883.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,August 2014,1989.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,August 2014,1150.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,August 2014,1112.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,August 2014,1200.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,August 2014,1142.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,August 2014,1234.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,August 2014,1160.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,August 2014,916.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,August 2014,846.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,August 2014,1142.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,August 2014,1259.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,August 2014,1993.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,August 2014,2148.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,August 2014,1579.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,August 2014,1604.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,August 2014,1236.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,August 2014,1661.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,August 2014,1427.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,August 2014,897.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,August 2014,1124.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,September 2014,2343.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,September 2014,1649.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,September 2014,1334.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,September 2014,1136.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,September 2014,1112.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,September 2014,1162.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,September 2014,1153.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,September 2014,2184.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,September 2014,1235.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,September 2014,2785.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,September 2014,1113.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,September 2014,3793.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,September 2014,1047.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,September 2014,1640.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,September 2014,1259.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,September 2014,748.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,September 2014,1045.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,September 2014,850.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,September 2014,1182.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,September 2014,1016.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,September 2014,2409.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,September 2014,2071.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,September 2014,1276.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,September 2014,1709.0
41568,Washington,Washington,District of Columbia,DC,26,0.146363230701,2569,September 2014,2464.0
6118,Nashville,Nashville,Davidson,TN,27,0.338273757629,1535,September 2014,1301.0
7481,Tucson,Tucson,Pima,AZ,29,0.0688259109312,1056,September 2014,1012.0
13373,Portland,Portland,Multnomah,OR,30,0.438854489164,1859,September 2014,1484.0
33225,Oklahoma City,Oklahoma City,Oklahoma,OK,31,0.055063913471,1073,September 2014,1123.0
40152,Omaha,Omaha,Douglas,NE,32,0.107325383305,1300,September 2014,1239.0
18203,Fresno,Fresno,Fresno,CA,34,-0.000805152979066,1241,September 2014,1152.0
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,September 2014,1298.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,September 2014,1168.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,September 2014,2049.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,September 2014,950.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,September 2014,1540.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,September 2014,1277.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,September 2014,1251.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,September 2014,1985.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,September 2014,2100.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,September 2014,936.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,September 2014,816.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,September 2014,2214.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,September 2014,1445.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,September 2014,1318.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,September 2014,1298.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,September 2014,903.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,September 2014,1202.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,September 2014,2342.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,September 2014,2189.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,September 2014,1482.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,September 2014,815.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,September 2014,1387.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,September 2014,928.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,September 2014,1078.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,September 2014,1636.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,September 2014,1427.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,September 2014,1314.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,September 2014,1303.0
34303,Toledo,Toledo,Lucas,OH,66,0.148529411765,781,September 2014,768.0
7081,Silver Spring,Washington,Montgomery,MD,67,0.074203187251,2157,September 2014,2132.0
25574,Lexington,Lexington,Fayette,KY,68,0.227873855544,1207,September 2014,1062.0
12970,Newark,New York,Essex,NJ,69,0.00867244829887,1512,September 2014,1406.0
47945,Tallahassee,Tallahassee,Leon,FL,70,0.0417028670721,1199,September 2014,1166.0
7266,Stockton,Stockton,San Joaquin,CA,71,0.180086580087,1363,September 2014,1202.0
53915,Plano,Dallas-Fort Worth,Collin,TX,72,0.165471923536,1951,September 2014,1830.0
17222,Buffalo,Buffalo,Erie,NY,73,-0.0757894736842,878,September 2014,788.0
17384,Chandler,Phoenix,Maricopa,AZ,74,0.118271417741,1475,September 2014,1339.0
12455,Louisville,Louisville,Jefferson,KY,75,0.126927639383,950,September 2014,894.0
11867,Henderson,Las Vegas,Clark,NV,76,0.0758405003909,1376,September 2014,1291.0
25934,Modesto,Modesto,Stanislaus,CA,77,0.179577464789,1340,September 2014,1142.0
32900,Mobile,Mobile,Mobile,AL,78,0.0186608122942,928,September 2014,894.0
25320,Jersey City,New York,Hudson,NJ,79,0.148596587782,2087,September 2014,2033.0
53060,Lubbock,Lubbock,Lubbock,TX,80,0.0613718411552,1176,September 2014,1158.0
18298,Glendale,Phoenix,Maricopa,AZ,81,0.171830985915,1248,September 2014,1119.0
24457,Durham,Durham,Durham,NC,82,0.148409893993,1300,September 2014,1207.0
13121,Orlando,Orlando,Orange,FL,83,0.212264150943,1285,September 2014,1152.0
6210,Norfolk,Virginia Beach,Norfolk City,VA,84,0.0305028854081,1250,September 2014,1237.0
26922,Saint Petersburg,Tampa,Pinellas,FL,85,0.224394785847,1315,September 2014,1174.0
53856,Pensacola,Pensacola,Escambia,FL,86,0.102771362587,955,September 2014,927.0
18170,Fort Wayne,Fort Wayne,Allen,IN,87,0.0419426048565,944,September 2014,840.0
32503,Lincoln,Lincoln,Lancaster,NE,89,0.193032015066,1267,September 2014,1157.0
20328,San Bernardino,Riverside,San Bernardino,CA,90,0.160194174757,1434,September 2014,1264.0
24225,Corona,Riverside,Riverside,CA,91,0.092799188641,2155,September 2014,1995.0
51405,Chula Vista,San Diego,San Diego,CA,92,0.139846743295,2380,September 2014,2162.0
44564,Chesapeake,Virginia Beach,Chesapeake City,VA,93,0.0104438642298,1548,September 2014,1588.0
25104,Hialeah,Miami-Fort Lauderdale,Miami-Dade,FL,94,0.238062283737,1789,September 2014,1615.0
18251,Garland,Dallas-Fort Worth,Dallas,TX,96,0.226333907057,1425,September 2014,1241.0
24741,Fontana,Riverside,San Bernardino,CA,97,0.179323548181,1848,September 2014,1674.0
31614,Fort Myers,Fort Myers,Lee,FL,98,0.30557868443,1568,September 2014,1436.0
25428,Knoxville,Knoxville,Knox,TN,99,0.155681818182,1017,September 2014,901.0
52893,Laredo,Laredo,Webb,TX,100,0.110435663627,1096,September 2014,1145.0
12447,Los Angeles,Los Angeles,Los Angeles,CA,2,0.261108566193,2753,October 2014,2367.0
17426,Chicago,Chicago,Cook,IL,3,0.0549450549451,1632,October 2014,1658.0
39051,Houston,Houston,Harris,TX,4,0.192660550459,1430,October 2014,1344.0
13271,Philadelphia,Philadelphia,Philadelphia,PA,5,0.107861060329,1212,October 2014,1150.0
40326,Phoenix,Phoenix,Maricopa,AZ,6,0.164332399627,1247,October 2014,1122.0
18959,Las Vegas,Las Vegas,Clark,NV,7,0.0517826825127,1239,October 2014,1168.0
6915,San Antonio,San Antonio,Bexar,TX,8,0.205400192864,1250,October 2014,1159.0
54296,San Diego,San Diego,San Diego,CA,9,0.208516886931,2469,October 2014,2201.0
38128,Dallas,Dallas-Fort Worth,Dallas,TX,10,0.203287197232,1391,October 2014,1238.0
33839,San Jose,San Jose,Santa Clara,CA,11,0.392372881356,3286,October 2014,2847.0
25290,Jacksonville,Jacksonville,Duval,FL,12,0.125122189638,1151,October 2014,1114.0
20330,San Francisco,San Francisco,San Francisco,CA,13,0.374098463468,4382,October 2014,3866.0
32149,Indianapolis,Indianapolis,Marion,IN,14,0.0790790790791,1078,October 2014,1047.0
10221,Austin,Austin,Travis,TX,15,0.356707317073,1780,October 2014,1657.0
18172,Fort Worth,Dallas-Fort Worth,Tarrant,TX,16,0.179245283019,1375,October 2014,1266.0
17762,Detroit,Detroit,Wayne,MI,17,-0.0985576923077,750,October 2014,749.0
10920,Columbus,Columbus,Franklin,OH,18,0.189765458422,1116,October 2014,1056.0
32811,Memphis,Memphis,Shelby,TN,19,-0.00940070505288,843,October 2014,852.0
24043,Charlotte,Charlotte,Mecklenburg,NC,20,0.263671875,1294,October 2014,1191.0
17933,El Paso,El Paso,El Paso,TX,21,-0.0805555555556,993,October 2014,1016.0
44269,Boston,Boston,Suffolk,MA,22,0.410844046954,2524,October 2014,2414.0
16037,Seattle,Seattle,King,WA,23,0.429147465438,2481,October 2014,2090.0
3523,Baltimore,Baltimore,Baltimore City,MD,24,0.0856192851205,1306,October 2014,1282.0
11093,Denver,Denver,Denver,CO,25,0.490936555891,1974,October 2014,1723.0
41568,Washington,Washington,District of Columbia,DC,26,0.146363230701,2569,October 2014,2472.0
6118,Nashville,Nashville,Davidson,TN,27,0.338273757629,1535,October 2014,1313.0
7481,Tucson,Tucson,Pima,AZ,29,0.0688259109312,1056,October 2014,1013.0
13373,Portland,Portland,Multnomah,OR,30,0.438854489164,1859,October 2014,1501.0
33225,Oklahoma City,Oklahoma City,Oklahoma,OK,31,0.055063913471,1073,October 2014,1131.0
40152,Omaha,Omaha,Douglas,NE,32,0.107325383305,1300,October 2014,1244.0
18203,Fresno,Fresno,Fresno,CA,34,-0.000805152979066,1241,October 2014,1155.0
20288,Sacramento,Sacramento,Sacramento,CA,35,0.171339563863,1504,October 2014,1305.0
19331,Mesa,Phoenix,Maricopa,AZ,36,0.157323688969,1280,October 2014,1172.0
46298,Long Beach,Los Angeles,Los Angeles,CA,37,0.206808943089,2375,October 2014,2080.0
18795,Kansas City,Kansas City,Jackson,MO,38,0.172215843858,1021,October 2014,949.0
41515,Virginia Beach,Virginia Beach,Virginia Beach City,VA,39,0.0407055630936,1534,October 2014,1542.0
4172,Colorado Springs,Colorado Springs,El Paso,CO,40,0.173693086003,1392,October 2014,1282.0
37211,Atlanta,Atlanta,Fulton,GA,41,0.271171941831,1486,October 2014,1260.0
12700,Miami,Miami-Fort Lauderdale,Miami-Dade,FL,42,0.287299630086,2088,October 2014,1993.0
13072,Oakland,San Francisco,Alameda,CA,43,0.587004405286,2882,October 2014,2160.0
20859,Tulsa,Tulsa,Tulsa,OK,44,0.0722222222222,965,October 2014,953.0
24115,Cleveland,Cleveland,Cuyahoga,OH,45,0.0369003690037,843,October 2014,813.0
18615,Honolulu,Urban Honolulu,Honolulu,HI,46,0.131786542923,2439,October 2014,2237.0
5983,Minneapolis,Minneapolis-St Paul,Hennepin,MN,47,0.198924731183,1561,October 2014,1448.0
50763,Arlington,Dallas-Fort Worth,Tarrant,TX,50,0.192910140148,1447,October 2014,1325.0
54047,Raleigh,Raleigh,Wake,NC,51,0.159128978224,1384,October 2014,1303.0
7929,Wichita,Wichita,Sedgwick,KS,52,0.134007585335,897,October 2014,908.0
41176,Tampa,Tampa,Hillsborough,FL,53,0.184713375796,1302,October 2014,1207.0
16764,Anaheim,Los Angeles,Orange,CA,54,0.196879302432,2608,October 2014,2351.0
47568,Santa Ana,Los Angeles,Orange,CA,55,0.238977955912,2473,October 2014,2208.0
16846,Aurora,Denver,Arapahoe,CO,56,0.505076142132,1779,October 2014,1503.0
6891,Saint Louis,St. Louis,Saint Louis City,MO,57,0.120603015075,892,October 2014,823.0
38025,Corpus Christi,Corpus Christi,Nueces,TX,58,0.177029360967,1363,October 2014,1385.0
4099,Cincinnati,Cincinnati,Hamilton,OH,59,0.372986369269,1108,October 2014,938.0
26529,Pittsburgh,Pittsburgh,Allegheny,PA,60,0.0870425321464,1099,October 2014,1077.0
47401,Riverside,Riverside,Riverside,CA,61,0.125316455696,1778,October 2014,1642.0
12562,Marietta,Atlanta,Cobb,GA,62,0.120910384068,1576,October 2014,1436.0
3506,Bakersfield,Bakersfield,Kern,CA,64,0.0516431924883,1344,October 2014,1328.0
20313,Saint Paul,Minneapolis-St Paul,Ramsey,MN,65,0.290858725762,1398,October 2014,1310.0
